Class	Allen CCFv3 X mm	Allen CCFv3 Y mm	Allen CCFv3 Z mm	Esr1 (Opal 480): Num Spots	Prg (Opal 520): Num Spots	Prlr (Opal 570): Num Spots	Oxt (Opal 620): Num Spots
Positive	6.2132	3.2608	10.0194	41	11	0	1
Positive	6.1906	6.1212	9.2695	35	5	0	5
Positive	6.2902	1.6906	2.2631	32	4	0	0
Positive	6.2767	3.2289	2.0305	81	8	0	13
Positive	6.2745	3.0793	2.4966	101	9	0	0
Positive	6.2793	2.3159	2.8534	46	1	0	0
Positive	6.2092	3.9485	9.6493	41	10	0	0
Positive	6.2166	2.7709	10.1949	63	1	0	0
Positive	6.1985	5.9451	8.4925	47	3	3	0
Positive	6.2087	4.6805	8.7963	66	11	0	9
Positive	6.2185	5.099	7.0262	108	14	15	0
Positive	6.2717	1.163	5.2703	93	8	0	0
Positive	6.2397	4.8006	4.7326	44	4	2	0
Positive	6.1861	5.7966	10.2416	36	0	0	0
Positive	6.243	4.0746	5.2259	61	3	1	0
Positive	6.2878	1.0362	3.3875	78	5	0	0
Positive	6.2054	6.1131	7.4081	83	7	0	3
Positive	6.2183	5.0721	7.0848	40	5	3	0
Positive	6.2291	6.7183	3.6548	35	3	0	1
Positive	6.1946	6.3794	8.4402	71	0	0	8
Positive	6.2839	2.7307	1.7545	145	18	1	0
Positive	6.211	4.105	9.2232	38	6	0	2
Positive	6.2132	3.9251	9.1764	73	7	0	0
Positive	6.2614	4.7246	2.0825	61	4	0	1
Positive	6.2217	3.3827	8.7912	58	6	0	0
Positive	6.1968	6.7768	7.6597	90	9	0	11
Positive	6.1973	5.9795	8.5969	81	17	10	0
Positive	6.2475	3.2768	5.6657	57	4	0	0
Positive	6.2133	3.6038	9.5745	62	4	1	1
Positive	6.2134	3.4475	9.7477	74	12	0	0
Positive	6.2149	3.0936	10.0059	65	10	0	10
Positive	6.2439	3.3235	6.0597	59	2	0	0
Positive	6.2362	2.0763	8.6048	272	0	0	0
Positive	6.2712	3.5132	2.373	77	8	0	0
Positive	6.207	3.5769	10.3998	103	7	0	0
Positive	6.2633	3.974	2.7931	35	2	0	1
Positive	6.2322	2.3406	8.7728	259	0	0	0
Positive	6.2329	2.0672	9.0322	256	0	0	0
Positive	6.2207	5.5038	6.2485	71	6	0	0
Positive	6.2582	5.6347	1.3374	269	36	0	0
Positive	6.2869	1.1044	3.4252	36	5	0	0
Positive	6.1893	6.6381	8.7769	58	7	1	4
Positive	6.2638	4.7712	1.7256	115	12	0	0
Positive	6.287	1.645	2.7257	78	5	0	0
Positive	6.2857	0.8548	3.8875	41	1	0	1
Positive	6.259	5.6091	1.2741	39	7	0	0
Positive	6.2712	1.5078	4.8964	52	8	0	0
Positive	6.2228	7.2867	3.737	15	0	0	0
Positive	6.2753	0.5429	5.5941	40	0	0	0
Positive	6.2252	3.0253	8.7909	47	1	0	0
Positive	6.2088	4.0641	9.5629	73	5	0	0
Positive	6.1884	6.8976	8.5698	45	12	0	1
Positive	6.2388	6.3192	2.9352	33	3	3	1
Positive	6.2729	1.2166	5.0485	65	3	0	0
Positive	6.2781	2.8885	2.29	66	7	0	0
Positive	6.2082	3.8309	9.923	36	0	0	0
Positive	6.2007	4.738	9.7332	40	1	0	1
Positive	6.2295	3.3746	7.811	95	4	0	0
Positive	6.2844	1.7718	2.8979	171	22	0	0
Positive	6.1951	6.0939	8.734	101	15	2	19
Positive	6.2257	5.4282	5.7102	86	5	0	0
Positive	6.2834	2.7983	1.7278	41	5	0	0
Positive	6.1962	4.9867	9.9865	74	5	0	0
Positive	6.2507	3.5659	4.8987	43	1	0	0
Positive	6.2429	3.0378	6.5486	58	3	0	0
Positive	6.2738	4.0996	1.3051	43	8	0	0
Positive	6.2465	3.1426	5.9587	46	0	30	0
Positive	6.2463	4.2885	4.5396	43	4	4	0
Positive	6.2295	2.2431	9.2316	44	0	0	0
Positive	6.2497	1.9834	7.0069	82	0	0	0
Positive	6.2168	3.537	9.2115	71	5	0	0
Positive	6.2721	1.2453	5.1143	32	5	0	0
Positive	6.24	6.2685	2.8389	45	1	7	0
Positive	6.2265	4.8215	6.3656	141	9	0	8
Positive	6.2392	4.0037	5.7896	94	13	3	8
Positive	6.2124	6.8059	5.658	45	7	0	0
Positive	6.2346	6.4508	3.3009	30	4	6	0
Positive	6.2544	5.5067	1.9863	91	19	0	5
Positive	6.2373	3.6103	6.5269	72	11	7	13
Positive	6.2766	1.0214	4.8235	61	2	0	0
Positive	6.2314	2.2503	8.9832	212	0	0	0
Positive	6.2445	3.7953	5.3897	64	8	0	0
Positive	6.1913	6.3225	8.9236	46	3	0	15
Positive	6.1849	6.4736	9.5483	42	0	0	0
Positive	6.2694	2.1307	4.3442	52	11	1	2
Positive	6.2792	1.567	3.8121	48	8	0	1
Positive	6.277	2.9513	2.3413	55	5	0	3
Positive	6.2539	4.8733	2.8455	114	5	0	0
Positive	6.2459	6.4527	1.8655	40	6	0	4
Positive	6.2271	5.9964	4.8147	47	3	3	3
Positive	6.2329	6.2471	3.7607	64	10	0	0
Positive	6.2665	5.0673	1.007	99	18	0	7
Positive	6.1923	6.6956	8.3271	47	5	0	10
Positive	6.2696	2.2197	4.2	40	4	0	4
Positive	6.2023	6.2347	7.652	43	3	0	1
Positive	6.2619	5.3899	1.1821	121	8	0	2
Positive	6.2867	1.7883	2.584	83	7	0	0
Positive	6.2874	1.0911	3.3778	45	5	0	0
Positive	6.2688	3.3782	2.8451	53	6	0	1
Positive	6.2764	3.2418	2.0543	91	7	0	0
Positive	6.2678	4.1161	2.044	124	10	0	1
Positive	6.2138	5.6808	6.8933	115	13	12	0
Positive	6.2015	4.9591	9.356	34	5	0	0
Positive	6.2052	4.9728	8.8673	82	5	0	0
Positive	6.2629	4.1978	2.5603	43	1	0	0
Positive	6.2922	1.6791	2.0296	45	10	0	0
Positive	6.2787	2.4768	2.7341	57	11	0	0
Positive	6.2827	1.2011	3.8287	29	8	1	0
Positive	6.2522	2.3437	6.2375	87	4	0	4
Positive	6.2246	3.9523	7.7022	57	2	0	0
Positive	6.24	6.5742	2.4602	36	5	0	3
Positive	6.2247	2.747	9.2063	52	9	0	0
Positive	6.2575	4.6962	2.6062	104	4	0	1
Positive	6.2381	6.7915	2.4206	71	15	0	9
Positive	6.1882	5.8602	9.8963	76	9	1	12
Positive	6.2282	6.2441	4.3578	35	4	0	2
Positive	6.2669	2.5683	4.1075	28	5	0	4
Positive	6.2814	1.8572	3.1617	94	4	0	4
Positive	6.2281	7.1792	3.199	54	6	0	0
Positive	6.2496	5.1328	3.0596	78	7	0	0
Positive	6.1935	5.119	10.1611	155	15	0	4
Positive	6.2244	4.2533	7.3557	28	0	0	0
Positive	6.2451	5.8019	2.7849	146	11	0	0
Positive	6.2461	5.7708	2.7027	153	8	0	0
Positive	6.2769	3.2928	1.9311	62	12	0	0
Positive	6.2682	4.2081	1.8744	123	30	0	0
Positive	6.2066	6.4122	6.8843	77	6	0	4
Positive	6.2188	5.7212	6.2116	51	2	0	0
Positive	6.2423	3.9945	5.4109	114	9	1	0
Positive	6.241	4.2991	5.1981	65	4	3	0
Positive	6.2296	6.7504	3.5544	123	17	0	10
Positive	6.2668	5.0982	0.9359	63	5	0	9
Positive	6.28	2.505	2.5313	76	9	0	1
Positive	6.2824	1.3026	3.7455	77	14	0	0
Positive	6.1921	6.1977	8.9861	97	7	1	10
Positive	6.2094	6.2068	6.786	76	13	6	0
Positive	6.2546	5.9533	1.3957	46	5	0	6
Positive	6.1881	5.7885	10.0027	89	6	0	5
Positive	6.2614	1.7092	5.8844	84	2	0	0
Positive	6.223	6.6782	4.471	42	2	13	0
Positive	6.2103	6.4715	6.3434	43	3	8	0
Positive	6.2707	4.6491	1.0012	52	2	0	2
Positive	6.231	4.2739	6.488	59	4	8	0
Positive	6.2673	3.6584	2.6863	61	3	0	0
Positive	6.2332	2.0338	9.0312	250	0	0	0
Positive	6.268	0.9779	5.962	30	2	0	0
Positive	6.2845	1.0267	3.8227	83	11	1	1
Positive	6.2151	6.4032	5.8211	52	4	3	0
Positive	6.253	4.9719	2.8321	51	3	0	0
Positive	6.2777	1.4783	4.1158	60	5	0	0
Positive	6.2398	6.6315	2.4137	44	2	0	2
Positive	6.2362	6.5061	3.0236	53	7	5	0
Positive	6.2265	2.7665	8.9568	50	4	0	0
Positive	6.2584	3.09	4.5234	97	10	1	0
Positive	6.2515	3.7305	4.5796	28	3	0	0
Positive	6.2643	4.7921	1.6345	97	11	0	6
Positive	6.2324	7.1422	2.7082	120	6	0	0
Positive	6.265	1.1896	6.0774	38	0	0	0
Positive	6.2203	6.1586	5.4653	133	12	8	5
Positive	6.2898	0.8804	3.3384	35	2	0	0
Positive	6.2848	2.17	2.3497	49	8	0	0
Positive	6.2247	4.5503	6.9342	52	2	0	0
Positive	6.2039	6.6472	6.9276	42	6	10	0
Positive	6.286	1.5282	2.9989	97	15	3	0
Positive	6.2344	6.9947	2.6344	61	8	0	0
Positive	6.2311	6.7278	3.3842	97	7	1	0
Positive	6.269	2.1764	4.3336	193	20	0	20
Positive	6.2069	6.1516	7.1694	41	2	0	0
Positive	6.241	2.763	7.1348	32	0	0	0
Positive	6.1913	6.5906	8.5857	48	1	0	2
Positive	6.2842	0.7625	4.1918	40	2	0	0
Positive	6.2324	4.27	6.3218	87	4	10	2
Positive	6.2694	1.0027	5.7642	47	0	0	0
Positive	6.1981	4.5487	10.3008	107	9	0	4
Positive	6.2153	6.1039	6.1681	50	3	0	0
Positive	6.284	0.5063	4.5376	42	4	0	1
Positive	6.2196	5.5341	6.3491	90	6	0	0
Positive	6.2403	6.5315	2.4712	53	4	0	7
Positive	6.1981	5.6548	8.9088	55	3	0	0
Positive	6.1808	6.8292	9.6147	46	4	0	0
Positive	6.2172	3.2896	9.4774	44	7	0	0
Positive	6.1948	5.4312	9.6063	83	6	0	5
Positive	6.2713	1.1753	5.3025	44	2	0	0
Positive	6.2486	3.8613	4.7841	115	24	0	0
Positive	6.2824	1.1082	3.985	76	6	0	2
Positive	6.2147	6.0513	6.3069	64	3	2	0
Positive	6.215	3.4519	9.5478	32	6	0	0
Positive	6.2391	6.2101	3.0283	53	3	0	0
Positive	6.2294	5.963	4.5686	53	4	0	4
Positive	6.2711	3.7619	2.0729	45	9	0	0
Positive	6.2227	6.0832	5.2672	50	0	8	0
Positive	6.2177	4.6142	7.7395	59	3	0	0
Positive	6.2824	1.8242	3.0776	52	4	0	0
Positive	6.268	3.963	2.2101	78	0	0	0
Positive	6.272	3.3415	2.4921	78	5	0	0
Positive	6.2758	1.6553	4.1238	79	16	0	0
Positive	6.2424	4.1953	5.1503	62	4	5	2
Positive	6.2895	0.7638	3.5252	27	0	0	0
Positive	6.2922	1.1712	2.6674	79	5	0	1
Positive	6.2109	3.72	9.7241	41	2	0	0
Positive	6.2817	2.3213	2.5479	40	2	0	0
Positive	6.2671	1.2193	5.7705	52	2	0	0
Positive	6.207	6.4052	6.8377	55	7	0	5
Positive	6.1977	5.6183	9.0022	46	2	0	0
Positive	6.2683	3.3728	2.9181	59	3	0	0
Positive	6.2808	1.3228	3.9164	67	15	0	1
Positive	6.2266	4.3532	6.9485	68	7	0	0
Positive	6.2189	6.3624	5.3906	94	12	9	3
Positive	6.2741	3.5062	2.0191	88	16	0	0
Positive	6.2516	3.61	4.7249	105	7	0	0
Positive	6.2103	3.5026	10.0695	37	7	0	0
Positive	6.2083	5.7068	7.5555	83	4	0	1
Positive	6.2173	3.1642	9.6157	36	4	0	0
Positive	6.1926	5.6259	9.6411	68	7	0	0
Positive	6.2486	4.0471	4.5594	65	4	0	0
Positive	6.1993	5.2319	9.2815	85	6	0	0
Positive	6.2731	4.4879	0.8999	48	5	0	0
Positive	6.2188	3.0007	9.6374	38	10	1	0
Positive	6.1916	5.7947	9.5494	57	5	0	1
Positive	6.2738	1.3794	4.7325	64	6	0	0
Positive	6.2844	0.6919	4.2562	46	5	0	0
Positive	6.2145	3.7624	9.224	80	6	0	1
Positive	6.2156	4.0252	8.7475	45	4	0	1
Positive	6.2077	3.4963	10.4172	87	8	0	5
Positive	6.2203	3.4555	8.8673	55	2	0	0
Positive	6.2089	3.3373	10.4587	41	0	0	0
Positive	6.2886	1.312	2.949	50	10	0	0
Positive	6.2078	5.5279	7.8407	59	9	17	0
Positive	6.2022	4.8354	9.4189	98	3	0	0
Positive	6.2593	4.1075	3.1221	44	6	0	1
Positive	6.2186	2.963	9.7018	100	5	0	0
Positive	6.2257	4.9434	6.3175	94	10	0	0
Positive	6.1955	5.3981	9.5581	174	21	0	0
Positive	6.229	2.2749	9.2582	69	0	0	0
Positive	6.273	4.1518	1.3381	179	40	1	0
Positive	6.2206	5.9676	5.6719	32	0	1	0
Positive	6.2127	6.2541	6.3085	60	3	0	0
Positive	6.2034	6.6377	7.0064	73	10	0	0
Positive	6.2437	4.1045	5.098	49	3	3	0
Positive	6.2718	2.9979	2.9477	28	1	0	0
Positive	6.2549	1.1021	7.4634	37	0	0	0
Positive	6.2636	4.4383	2.1713	122	6	0	0
Positive	6.2875	0.8659	3.6422	40	6	0	0
Positive	6.2154	6.3634	5.8257	53	4	0	0
Positive	6.2666	3.3217	3.1878	62	0	0	0
Positive	6.2423	6.797	1.8848	14	0	0	0
Positive	6.2032	5.8527	8.0123	57	12	0	0
Positive	6.2072	4.668	9.0034	54	5	0	0
Positive	6.2557	5.7139	1.5638	68	13	0	10
Positive	6.2479	5.2904	3.0754	119	6	0	5
Positive	6.2761	0.6691	5.3349	147	0	0	0
Positive	6.2237	4.4718	7.169	36	6	0	0
Positive	6.2651	5.2135	0.9991	116	15	0	1
Positive	6.2391	5.9719	3.3245	44	6	0	0
Positive	6.2367	4.3248	5.7066	78	8	4	0
Positive	6.2546	3.429	4.5711	173	11	0	0
Positive	6.2102	6.5942	6.2	22	0	1	0
Positive	6.2218	7.0558	4.1555	62	0	0	0
Positive	6.2553	4.9415	2.5815	87	3	0	0
Positive	6.2865	1.8628	2.5168	51	8	0	0
Positive	6.2509	5.1122	2.922	123	6	0	6
Positive	6.2734	1.1786	5.0296	26	6	0	0
Positive	6.2502	5.418	2.624	36	3	0	0
Positive	6.2141	3.5869	9.4858	48	14	0	1
Positive	6.2541	4.9758	2.695	127	5	0	0
Positive	6.2164	5.4558	6.8502	71	8	6	0
Positive	6.2048	6.4984	6.9982	102	8	7	3
Positive	6.1957	6.1661	8.5678	109	5	0	1
Positive	6.2052	4.4649	9.514	50	5	0	0
Positive	6.2132	6.3151	6.1722	43	3	0	0
Positive	6.2855	2.8537	1.3938	52	1	0	0
Positive	6.2831	3.47	0.9264	70	8	0	8
Positive	6.2462	2.8717	6.3328	43	6	1	1
Positive	6.2481	6.0392	2.1123	55	8	0	8
Positive	6.2165	6.3138	5.7578	45	8	13	0
Positive	6.2057	6.9669	6.2911	61	5	5	0
Positive	6.2339	7.0074	2.6795	151	20	0	21
Positive	6.1966	6.6393	7.8548	83	5	0	13
Positive	6.2077	4.9661	8.5664	94	21	0	6
Positive	6.2556	5.2297	2.1844	90	4	0	0
Positive	6.2802	0.7735	4.6781	41	5	0	0
Positive	6.2177	2.7757	10.0521	43	2	0	0
Positive	6.2529	2.5761	5.8664	77	1	0	0
Positive	6.2703	4.4582	1.301	105	17	0	9
Positive	6.2743	1.2831	4.7931	49	8	0	0
Positive	6.2209	5.8066	5.8421	29	3	0	0
Positive	6.2019	6.1352	7.8226	45	2	0	1
Positive	6.2288	4.4225	6.5794	81	9	0	1
Positive	6.2217	3.4216	8.7381	53	6	0	0
Positive	6.265	4.9493	1.3476	88	7	0	0
Positive	6.2287	5.1047	5.7373	83	7	0	0
Positive	6.2701	1.0349	5.6277	31	1	0	0
Positive	6.2092	3.4975	10.2267	96	17	0	0
Positive	6.281	2.162	2.8356	51	4	0	0
Positive	6.2406	6.0858	3.0023	66	5	1	14
Positive	6.2024	6.7882	6.9322	60	8	3	1
Positive	6.2055	4.1574	9.8626	52	2	0	1
Positive	6.2836	0.751	4.2787	60	1	0	0
Positive	6.2028	4.5928	9.6443	66	6	0	0
Positive	6.2637	1.5866	5.7373	38	2	0	0
Positive	6.2344	5.2068	4.8911	138	12	3	1
Positive	6.2864	2.1523	2.1639	75	16	0	0
Positive	6.1922	5.9663	9.2548	79	8	3	1
Positive	6.2837	3.1618	1.2376	100	27	0	0
Positive	6.279	1.4401	3.9918	37	7	0	0
Positive	6.2134	5.9809	6.5593	78	9	0	0
Positive	6.2133	3.8418	9.2692	38	3	0	0
Positive	6.2438	3.7479	5.5419	57	1	0	0
Positive	6.235	3.1945	7.3441	109	1	0	0
Positive	6.2476	5.3403	3.0492	113	5	0	2
Positive	6.197	6.2377	8.3172	71	5	1	13
Positive	6.2023	5.4046	8.6872	91	1	0	5
Positive	6.1946	6.3076	8.524	96	9	0	11
Positive	6.2495	6.2058	1.7239	54	10	0	8
Positive	6.2827	1.7799	3.0955	77	18	0	0
Positive	6.2867	2.3115	1.9297	79	19	0	0
Positive	6.2248	3.9959	7.6274	99	15	0	0
Positive	6.254	4.8272	2.8935	76	13	1	0
Positive	6.2476	3.3059	5.6149	29	6	2	0
Positive	6.2031	6.2488	7.532	97	8	0	0
Positive	6.2064	5.5086	8.0381	38	4	5	1
Positive	6.2289	5.0476	5.779	64	0	0	0
Positive	6.2112	4.2942	8.961	73	0	0	0
Positive	6.2128	3.3199	9.9887	94	13	0	0
Positive	6.1957	4.9416	10.1049	36	5	0	6
Positive	6.2756	1.247	4.6644	86	12	0	0
Positive	6.2089	4.1891	9.393	39	0	0	0
Positive	6.2072	6.948	6.1275	36	1	0	0
Positive	6.2599	1.5906	6.2128	169	0	0	0
Positive	6.2023	4.9658	9.2381	33	5	0	0
Positive	6.2018	3.8388	10.7221	53	0	0	0
Positive	6.2682	2.4928	4.0371	42	7	5	9
Positive	6.2881	2.1486	1.9523	34	3	0	0
Positive	6.1997	5.861	8.441	98	38	12	0
Positive	6.2025	5.8532	8.1004	97	10	0	1
Positive	6.2712	1.0197	5.5144	56	2	0	0
Positive	6.1897	6.3128	9.1339	75	8	0	0
Positive	6.2314	6.7297	3.3429	124	11	1	13
Positive	6.2488	5.6137	2.5573	215	26	0	2
Positive	6.2921	1.639	2.0904	50	6	0	0
Positive	6.19	5.5151	10.103	78	5	0	1
Positive	6.2926	0.9442	2.9053	71	0	0	0
Positive	6.2257	3.1381	8.593	37	4	0	1
Positive	6.2689	3.8269	2.2605	59	5	0	0
Positive	6.2842	1.363	3.4359	101	25	0	0
Positive	6.281	1.9191	3.1356	43	1	0	0
Positive	6.2117	5.6223	7.2332	77	6	7	6
Positive	6.2439	4.5173	4.5538	90	7	0	0
Positive	6.2798	3.9058	0.7914	86	10	1	10
Positive	6.256	3.1832	4.7017	93	3	0	0
Positive	6.259	4.7412	2.3671	156	7	0	0
Positive	6.2783	2.1262	3.222	77	18	0	0
Positive	6.2723	3.559	2.1776	30	1	0	11
Positive	6.2856	2.5602	1.7516	52	12	0	0
Positive	6.2587	1.7549	6.1685	78	21	0	0
Positive	6.251	3.4377	5.016	86	4	0	0
Positive	6.2418	2.7274	7.0751	56	0	0	0
Positive	6.2844	1.8328	2.8249	83	26	0	0
Positive	6.2696	2.1585	4.2831	69	5	0	4
Positive	6.2103	4.4681	8.8545	66	4	0	1
Positive	6.1927	6.0378	9.1095	69	11	1	0
Positive	6.2489	2.8365	6.0436	29	0	0	0
Positive	6.2801	2.1968	2.9016	73	15	0	3
Positive	6.2848	0.703	4.1971	60	4	0	0
Positive	6.2165	3.2719	9.5813	62	18	0	0
Positive	6.258	2.2574	5.6152	67	10	0	0
Positive	6.2354	6.954	2.5643	62	2	0	0
Positive	6.2656	4.2226	2.1853	132	6	0	0
Positive	6.2319	6.9466	3.0063	39	3	2	0
Positive	6.2354	1.9512	8.8544	64	0	0	0
Positive	6.2705	3.2725	2.7642	75	1	0	0
Positive	6.2782	0.8495	4.8388	42	5	0	0
Positive	6.2873	1.4599	2.9209	39	9	0	0
Positive	6.1895	6.8544	8.4873	55	4	0	11
Positive	6.2762	2.2512	3.3265	53	15	0	0
Positive	6.2796	3.0549	1.8931	57	9	0	0
Positive	6.2162	3.6371	9.1595	64	5	0	0
Positive	6.2295	3.9458	7.0893	35	8	0	0
Positive	6.2415	5.6233	3.4657	84	3	11	14
Positive	6.2856	0.7134	4.0781	34	3	0	0
Positive	6.2844	1.3039	3.4845	40	2	0	0
Positive	6.283	2.9984	1.5245	140	11	0	2
Positive	6.2899	2.5761	1.1856	131	11	1	11
Positive	6.2474	6.3505	1.8094	39	7	0	3
Positive	6.2283	5.5006	5.2879	76	2	0	0
Positive	6.2286	7.0515	3.2999	55	9	0	5
Positive	6.2901	2.244	1.5879	52	5	0	0
Positive	6.2355	5.0999	4.8824	123	12	6	1
Positive	6.2338	5.169	5.0132	74	18	2	0
Positive	6.2427	1.398	8.639	89	0	0	0
Positive	6.2787	2.8963	2.2007	63	5	0	0
Positive	6.2292	3.5445	7.6382	117	9	0	0
Positive	6.2603	1.5711	6.1903	189	0	0	0
Positive	6.2253	5.5703	5.5819	65	6	1	0
Positive	6.2343	5.8778	4.0606	78	10	8	9
Positive	6.2018	5.096	9.1391	53	8	0	0
Positive	6.1999	6.4585	7.6732	79	13	6	21
Positive	6.2045	6.1098	7.5316	84	11	1	0
Positive	6.2692	3.0945	3.1531	55	4	0	0
Positive	6.2268	5.1483	5.9199	59	1	0	0
Positive	6.2633	3.9055	2.8751	43	3	0	1
Positive	6.2587	5.2417	1.7768	76	5	0	0
Positive	6.2783	1.1896	4.3953	75	4	0	0
Positive	6.22	5.0683	6.8807	70	7	0	0
Positive	6.2211	4.0034	8.0763	52	11	0	0
Positive	6.2654	1.3725	5.799	53	4	0	0
Positive	6.2746	0.6608	5.5322	239	0	0	0
Positive	6.2151	5.6683	6.7427	86	25	34	7
Positive	6.2895	1.4305	2.679	44	2	0	1
Positive	6.2192	6.2088	5.5506	91	8	3	0
Positive	6.2756	3.1045	2.3253	49	3	0	0
Positive	6.2798	1.6724	3.5996	77	7	0	0
Positive	6.2346	4.6387	5.5747	115	4	0	0
Positive	6.2313	1.7561	9.6177	278	0	0	0
Positive	6.194	6.388	8.5068	109	9	3	0
Positive	6.223	4.0242	7.8116	103	9	1	0
Positive	6.2812	3.6458	0.9379	65	6	0	1
Positive	6.247	4.1744	4.5923	74	10	0	0
Positive	6.2574	1.5805	6.5483	105	0	0	0
Positive	6.2708	3.9357	1.8867	39	7	0	0
Positive	6.2299	4.662	6.1459	91	3	0	1
Positive	6.2897	1.8318	2.1475	75	4	0	0
Positive	6.267	3.9168	2.3881	43	2	0	0
Positive	6.2766	3.1961	2.0904	38	7	0	0
Positive	6.243	6.284	2.45	94	15	0	19
Positive	6.2383	3.6764	6.3232	81	7	0	0
Positive	6.1856	6.2115	9.7893	50	4	0	5
Positive	6.2775	1.1694	4.522	51	5	0	2
Positive	6.2833	2.4399	2.1951	54	4	0	0
Positive	6.2529	5.4632	2.2265	74	9	0	0
Positive	6.1859	6.9301	8.8372	66	9	1	9
Positive	6.2417	1.6386	8.4525	75	0	0	0
Positive	6.1808	6.8822	9.5476	89	3	0	0
Positive	6.2898	2.3042	1.5441	64	4	0	0
Positive	6.2166	5.4662	6.8023	55	7	5	4
Positive	6.2113	4.4268	8.7887	63	7	0	1
Positive	6.2878	1.0465	3.3742	57	5	0	0
Positive	6.2402	3.5197	6.2815	42	5	2	0
Positive	6.1998	6.1626	8.0577	85	17	9	1
Positive	6.2718	3.7978	1.9352	83	7	0	1
Positive	6.1879	5.9056	9.8759	111	26	2	21
Positive	6.2004	5.3227	9.0386	45	0	0	1
Positive	6.2901	2.031	1.8525	61	4	0	0
Positive	6.1841	6.293	9.8727	132	9	0	5
Positive	6.2894	0.9377	3.3182	52	2	0	0
Positive	6.2279	5.3659	5.5129	103	9	0	1
Positive	6.2395	3.5977	6.2679	63	4	0	0
Positive	6.2264	6.4955	4.2749	34	3	0	2
Positive	6.2016	4.651	9.7246	67	9	0	0
Positive	6.2351	6.0313	3.7562	92	17	23	4
Positive	6.2193	5.9133	5.903	72	9	13	2
Positive	6.2396	6.2648	2.8994	50	4	2	0
Positive	6.2312	3.8939	6.9379	33	2	0	0
Positive	6.2314	5.4024	5.0184	67	4	0	1
Positive	6.2048	3.9451	10.2169	132	19	0	0
Positive	6.2358	6.0516	3.6474	96	8	4	0
Positive	6.2306	2.8745	8.3007	47	1	0	0
Positive	6.2567	3.2954	4.4713	110	1	0	1
Positive	6.2454	2.1176	7.3824	66	0	0	0
Positive	6.2867	0.9539	3.6366	42	1	0	0
Positive	6.2475	3.5507	5.3129	93	16	8	2
Positive	6.2052	4.5511	9.4022	150	9	0	0
Positive	6.2383	4.7186	5.0065	53	4	0	0
Positive	6.2575	5.525	1.5647	47	1	0	1
Positive	6.2294	6.4471	3.9616	116	11	5	1
Positive	6.2885	2.0328	2.0483	60	16	0	0
Positive	6.2461	3.7893	5.1978	63	3	3	0
Positive	6.2117	6.3476	6.3149	81	7	0	2
Positive	6.2495	5.6575	2.4093	38	6	0	0
Positive	6.2032	4.7149	9.4422	78	1	0	0
Positive	6.2294	4.331	6.6225	44	2	2	0
Positive	6.2266	2.2154	9.6382	49	0	0	0
Positive	6.2796	1.493	3.8596	70	3	0	0
Positive	6.1943	5.0928	10.0929	105	13	0	0
Positive	6.2909	1.8292	2.0056	40	6	0	0
Positive	6.2261	6.6464	4.1257	34	3	0	0
Positive	6.2308	6.1453	4.1595	68	5	2	1
Positive	6.2558	3.4119	4.4479	33	1	0	0
Positive	6.2072	3.3534	10.6502	23	0	0	0
Positive	6.281	2.94	1.849	68	3	0	0
Positive	6.2339	2.2386	8.6882	292	0	0	0
Positive	6.1837	6.4468	9.7305	90	11	0	11
Positive	6.2901	2.2966	1.5158	41	9	0	0
Positive	6.207	4.8634	8.7787	61	4	0	0
Positive	6.286	2.7254	1.4932	145	20	0	0
Positive	6.21	5.7353	7.302	70	3	0	0
Positive	6.2557	3.8266	3.9311	49	2	0	0
Positive	6.2009	5.3472	8.9345	121	9	0	7
Positive	6.2784	1.3933	4.1362	41	7	0	0
Positive	6.2397	3.756	6.0446	105	8	3	0
Positive	6.2556	3.7028	4.1068	53	4	0	0
Positive	6.2752	2.7735	2.7955	74	13	0	0
Positive	6.241	6.0457	3.0027	72	11	0	6
Positive	6.2897	1.9262	2.0297	104	23	1	0
Positive	6.2491	4.7612	3.5957	33	3	0	0
Positive	6.2596	5.6672	1.1274	55	4	0	0
Positive	6.2205	2.5521	9.9784	47	0	0	0
Positive	6.2595	4.1282	3.0776	39	7	0	5
Positive	6.2086	5.8854	7.2883	60	6	2	0
Positive	6.2366	3.5442	6.707	46	3	1	0
Positive	6.2388	4.0406	5.7996	40	3	0	0
Positive	6.1936	5.1466	10.1146	85	4	0	0
Positive	6.2111	3.5186	9.9559	129	15	0	1
Positive	6.2546	3.3077	4.7308	94	7	0	0
Positive	6.2559	5.0897	2.3207	137	9	0	0
Positive	6.2699	2.9813	3.2011	46	3	0	0
Positive	6.2193	4.7104	7.4236	62	12	6	0
Positive	6.2391	6.3647	2.8381	37	8	1	0
Positive	6.2144	3.2422	9.8866	16	0	0	0
Positive	6.2382	6.7976	2.4098	55	8	0	6
Positive	6.2613	4.713	2.1104	93	3	0	3
Positive	6.2016	4.7959	9.5454	57	3	0	0
Positive	6.263	2.7267	4.4005	46	0	0	0
Positive	6.1928	6.0711	9.0563	82	7	1	0
Positive	6.2348	7.0201	2.5517	64	9	0	13
Positive	6.2763	1.5089	4.2519	68	11	0	5
Positive	6.1987	5.1884	9.4205	54	4	0	0
Positive	6.2658	2.2961	4.5794	38	0	0	0
Positive	6.2584	5.5495	1.4197	56	11	0	1
